state,i_urban,age,i_asian,i_black,i_hispanic,i_indigenous,i_white,i_female,i_male,i_grad_college,i_married,personal_income,i_foodstamps,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting
GA,0,29,0,0,0,0,1,1,0,1,1,3,0,1,1,462,484,20
GA,0,33,0,0,0,0,1,1,0,1,1,0.45,0,0,1,572,634,60
GA,0,23,0,1,0,0,0,0,1,0,0,0.09,0,0,1,605,624,20
GA,0,23,0,0,0,0,1,1,0,1,1,4.5,0,1,1,407,424,15
GA,0,36,0,0,0,0,1,0,1,0,1,4.99,0,1,1,422,469,45
GA,0,48,0,0,0,0,1,0,1,1,1,5.4,0,1,1,955,964,10
GA,0,73,0,0,0,0,1,1,0,0,0,6.8,0,1,1,432,454,20
GA,0,25,0,0,0,0,1,1,0,0,1,3,0,1,1,422,469,45
GA,0,29,0,0,0,0,1,1,0,1,1,3.2,0,1,1,377,384,8
GA,0,53,0,0,0,0,1,0,1,1,1,7,0,1,1,482,514,30
GA,0,68,0,0,0,0,1,0,1,0,1,2.1,0,1,1,302,324,20
GA,0,48,0,1,0,0,0,1,0,1,1,4,0,1,1,422,444,20
GA,0,45,0,0,0,0,1,0,1,0,1,3.5,0,1,1,347,354,5
GA,0,55,0,0,0,0,1,0,1,0,0,5,1,1,1,302,349,45
GA,0,45,0,1,0,0,0,1,0,0,0,3,1,1,1,422,434,10
GA,0,50,0,0,0,0,1,0,1,0,1,5.3,0,1,1,527,544,15
GA,0,41,0,0,0,0,1,1,0,0,1,0.24,0,1,1,482,504,20
GA,0,58,0,1,0,0,0,0,1,0,1,3,0,1,0,437,464,25
GA,0,61,0,0,0,0,1,1,0,1,1,3.81,0,1,1,542,559,15
GA,0,53,0,0,0,0,1,0,1,1,1,2,0,1,1,482,489,5
GA,0,29,0,0,0,0,1,0,1,1,0,2.1,0,1,1,512,529,15
GA,0,25,0,0,0,0,1,1,0,0,1,2.6,0,1,1,422,464,40
GA,0,38,0,0,0,0,1,0,1,1,1,2.86,0,1,1,407,434,25
GA,0,61,0,0,0,0,1,0,1,0,0,4.5,0,1,1,332,334,3
GA,0,52,0,0,1,0,1,0,1,1,1,8.3,0,1,1,432,464,30
GA,0,54,0,0,1,0,1,1,0,1,1,20.2,0,1,1,557,564,8
GA,0,31,0,0,0,0,1,1,0,1,0,11.5,0,1,1,497,514,15
GA,0,65,0,0,0,0,1,0,1,1,1,47.5,0,1,1,392,414,20
GA,0,25,0,1,0,0,0,1,0,1,0,6.1,0,1,1,1105,1124,20
GA,0,55,0,0,0,0,1,0,1,0,1,5,0,0,0,362,404,40
GA,0,68,0,0,0,0,1,1,0,1,0,2,0,1,1,522,599,75
GA,0,43,0,0,0,0,0,1,0,1,0,6,0,1,1,422,484,60
GA,0,49,0,0,0,0,1,1,0,1,1,2.8,0,1,1,467,474,8
GA,0,53,0,1,0,0,0,1,0,0,0,1.5,0,1,1,457,474,15
GA,0,51,0,0,0,0,1,0,1,0,0,4.5,0,1,1,422,454,30
GA,1,48,0,0,0,0,1,1,0,0,1,4.5,0,1,1,542,554,10
GA,1,37,0,0,0,0,1,0,1,1,0,26,0,1,1,482,514,30
GA,1,43,0,0,0,0,1,0,1,0,1,7,0,1,1,432,459,25
GA,1,42,0,1,0,0,0,1,0,0,1,0.94,1,1,1,482,514,30
GA,1,50,0,0,0,0,1,1,0,1,1,5.712,0,1,1,362,394,30
GA,1,33,0,0,0,0,0,0,1,0,0,1,0,1,1,1095,1119,20
GA,1,32,1,0,0,0,0,1,0,0,1,2.75,0,1,1,572,584,10
GA,1,18,0,0,1,0,1,0,1,0,0,0.3,1,1,1,382,409,25
GA,1,52,0,0,0,0,1,0,1,0,1,8,0,1,1,302,334,30
GA,1,65,0,0,0,0,1,0,1,0,0,12.9,0,1,1,422,429,5
GA,1,48,0,0,0,0,1,0,1,0,0,3.7,0,1,1,422,429,5
GA,1,26,0,0,0,0,1,0,1,1,0,9,0,1,1,422,474,50
GA,1,36,0,0,0,0,1,0,1,1,1,12,0,1,1,422,484,60
GA,1,20,0,0,0,0,1,0,1,0,0,0.25,0,1,1,452,464,10
GA,1,26,0,1,0,0,0,1,0,0,0,1.05,1,1,1,735,744,8
GA,1,41,0,0,1,0,0,1,0,1,1,0.03,0,1,1,497,509,10
GA,1,50,0,0,1,0,0,0,1,0,1,5,0,1,1,1265,1274,10
GA,1,63,0,0,0,0,1,1,0,1,1,3.14,0,1,1,452,484,30
GA,1,39,0,0,1,0,0,1,0,0,1,6.2,0,0,1,705,729,20
GA,1,37,0,0,0,0,1,1,0,1,1,17,0,1,1,695,724,30
GA,1,56,0,0,0,0,1,1,0,1,1,15,0,1,1,482,509,25
GA,1,38,0,0,0,0,1,0,1,1,1,11.5,0,1,1,452,484,30
GA,1,60,0,0,0,0,1,1,0,1,1,5.5,0,1,1,402,409,7
GA,1,37,0,0,0,0,1,0,1,1,0,8.2,0,1,1,362,394,30
GA,1,48,0,0,0,0,1,0,1,1,0,4,0,1,1,965,994,30
GA,1,26,0,0,0,0,1,0,1,1,1,2.7,0,1,1,407,454,45
GA,1,33,0,1,0,0,0,1,0,1,1,1.3,0,1,1,542,574,30
GA,1,36,0,0,0,0,1,0,1,0,0,3.5,0,1,1,412,429,15
GA,1,62,0,0,0,0,1,1,0,1,1,4.5,0,1,1,542,564,20
GA,1,43,0,0,0,0,1,1,0,1,1,11,0,1,1,452,499,45
GA,1,31,0,1,0,0,0,1,0,0,1,3,0,1,1,467,499,30
GA,1,50,0,0,0,0,1,0,1,1,1,11.506,0,1,1,422,464,40
GA,1,67,0,0,0,0,1,1,0,0,1,5.16,0,1,1,477,504,25
GA,1,68,0,1,0,0,0,0,1,0,1,5.4,0,1,1,452,499,45
GA,1,59,0,1,0,0,0,0,1,1,0,7.5,0,1,1,245,279,35
GA,1,50,0,0,0,0,1,1,0,0,0,0.8,0,1,1,407,454,45
GA,1,68,0,0,0,0,1,0,1,1,1,11.96,0,1,1,512,529,15
GA,1,36,0,1,0,0,0,0,1,0,1,9.4,0,1,1,165,194,25
GA,1,49,0,0,1,0,0,0,1,0,1,5,0,0,1,392,399,5
GA,1,20,0,0,0,0,1,0,1,0,0,0.3,0,1,1,402,409,5
GA,1,32,1,0,0,0,0,0,1,1,1,1.5,0,1,1,347,379,30
GA,1,43,0,0,0,0,1,1,0,0,1,7.2,0,1,1,362,429,65
GA,1,41,0,0,0,0,1,1,0,1,1,12,0,1,1,382,399,15
GA,1,59,0,1,0,0,0,0,1,1,1,5,0,1,1,407,444,35
GA,1,57,0,0,0,0,1,0,1,1,1,21.5,0,1,1,482,509,25
GA,1,47,0,1,0,0,0,0,1,1,1,6,0,1,1,482,544,60
GA,1,46,0,0,0,0,1,0,1,1,1,10,0,1,1,542,589,45
GA,1,32,0,0,1,1,0,0,1,0,1,3.5,0,1,1,452,469,15
GA,1,37,0,0,0,0,1,0,1,0,1,4e-4,0,1,1,362,399,35
GA,1,31,0,1,0,0,0,1,0,0,0,4.2,0,1,1,542,564,20
GA,1,28,1,0,0,0,0,1,0,1,0,6.3,0,1,1,362,484,150
GA,1,43,0,0,0,0,1,1,0,1,1,4.2,0,1,1,452,464,10
GA,1,31,1,0,0,0,0,1,0,0,1,2.5,1,1,1,482,499,17
GA,1,55,0,0,0,0,1,1,0,1,1,0.46,0,1,1,392,424,30
GA,1,28,0,0,0,0,1,0,1,0,1,2.3,0,1,1,422,484,60
GA,1,54,0,0,1,0,1,0,1,1,1,4.45,0,1,1,362,394,30
GA,1,47,0,0,1,0,1,0,1,0,1,5.5,0,1,1,362,454,90
GA,1,70,0,1,0,0,0,0,1,0,0,48.38,0,1,0,572,579,8
GA,1,24,0,0,0,0,1,0,1,0,1,5.5,0,1,1,392,424,30
GA,1,63,0,0,0,0,1,0,1,1,1,6.42,0,1,1,392,429,35
GA,1,46,0,1,0,0,0,0,1,0,1,5.05,0,1,1,215,274,60
GA,1,31,0,0,0,0,1,0,1,0,0,1.4,0,0,1,362,379,15
GA,1,37,0,1,0,0,0,0,1,0,0,2.73,0,1,1,1295,1314,20
GA,1,38,0,0,0,0,1,1,0,0,1,1.02,0,1,1,422,444,20
GA,1,55,0,0,0,0,1,0,1,0,0,2.7,0,0,0,542,549,5
NA,0,38,0,0,0,0,1,1,0,1,1,14.65,0,1,1,342,354,12
NA,0,47,0,0,0,0,1,0,1,0,1,4.5,0,1,1,362,369,5
NA,1,19,0,0,0,0,0,1,0,0,0,0.25,0,1,1,452,464,10
NA,1,35,1,0,0,0,0,1,0,1,0,7,0,1,1,452,469,15
NA,1,76,1,0,0,0,0,0,1,1,1,43,0,1,1,452,484,30
NA,1,30,0,0,0,0,1,0,1,0,0,7.2,1,1,1,512,534,20
NA,1,35,0,0,0,0,0,0,1,1,0,7.5,0,1,1,512,544,30
NA,1,27,0,0,1,0,1,0,1,0,1,3.6,0,1,1,332,349,15
NA,1,31,1,0,0,0,0,0,1,1,1,4.56,0,1,1,317,349,30
NA,1,23,0,0,0,0,0,0,1,0,0,4.95,0,1,1,285,364,80
NA,1,33,0,0,0,0,1,1,0,0,0,1.9,0,1,1,302,334,30
NA,1,59,1,0,0,0,0,1,0,0,0,6.516,0,1,1,452,499,45
NA,1,31,0,0,0,0,1,0,1,0,0,4,0,1,1,965,969,5
NA,1,46,0,0,0,0,0,1,0,0,1,2.88,0,1,1,402,404,3
NA,1,34,0,0,1,0,0,0,1,1,1,4,0,1,1,362,379,15
NA,1,37,1,0,0,0,0,0,1,0,1,11.5,0,1,1,382,414,30
NA,1,58,0,0,0,0,1,1,0,0,1,0.6,1,1,1,945,954,5
NA,1,48,0,0,0,0,0,0,1,0,1,15.1,0,1,1,482,514,30
ID,0,66,0,0,0,0,1,0,1,0,0,3.41,0,1,1,422,429,5
ID,0,47,0,0,0,0,1,0,1,1,1,18,0,1,1,467,494,25
ID,0,24,0,0,0,0,1,1,0,1,1,5,0,1,1,497,504,8
ID,0,26,0,0,0,0,1,1,0,1,0,3.3,0,1,1,457,479,20
ID,0,60,0,0,0,0,1,0,1,1,1,7.8,0,1,1,542,549,5
ID,0,52,0,0,0,1,0,1,0,0,0,3.2,1,1,1,407,414,8
ID,0,38,0,0,0,0,1,1,0,0,0,2.8,0,1,0,372,384,12
ID,0,48,0,0,0,0,1,1,0,0,1,7,0,1,1,482,489,5
ID,0,46,0,0,0,0,1,0,1,1,0,10.2,0,1,1,452,494,40
ID,0,58,0,0,0,0,1,0,1,1,1,15,0,1,1,512,524,12
ID,0,47,0,0,0,0,1,0,1,1,1,12,0,1,1,512,519,5
ID,0,35,0,0,0,0,1,0,1,0,1,4.5,0,1,1,427,459,30
ID,0,51,0,0,0,0,1,1,0,0,1,2.4,0,0,1,432,524,132
ID,0,49,0,0,0,0,1,0,1,0,1,10.2,0,1,1,275,304,30
ID,0,29,0,0,0,0,1,1,0,0,0,3,0,1,1,437,459,20
ID,0,16,0,0,0,0,1,0,1,0,0,0.8,1,1,1,452,484,30
ID,0,43,0,0,1,0,0,1,0,0,0,1.26,0,1,1,422,449,25
ID,0,52,0,0,0,0,1,0,1,0,1,4.8,0,1,1,362,389,25
ID,0,40,0,0,0,0,1,1,0,0,1,5.2,0,1,1,302,339,38
ID,0,58,0,0,0,0,1,0,1,1,1,40.35,0,1,1,477,484,5
ID,0,67,0,0,0,0,1,1,0,1,1,4.62,0,1,1,695,704,12
ID,0,66,0,0,0,0,1,0,1,1,1,10,0,1,1,452,484,30
ID,0,31,0,0,0,0,1,0,1,0,1,3,0,1,1,407,439,30
ID,0,33,0,0,0,0,1,0,1,0,0,0.4,0,1,1,965,974,13
ID,0,33,0,0,0,0,1,1,0,0,1,1.5,0,1,1,452,469,15
ID,0,24,0,0,0,0,1,0,1,1,0,3.5,0,1,1,462,464,3
ID,0,22,0,0,0,0,0,0,1,0,0,0.32,0,1,1,285,289,5
ID,0,71,0,0,0,0,1,0,1,1,1,2.6,0,1,1,422,444,20
ID,0,55,0,0,0,0,1,1,0,0,1,4.84,0,1,1,1065,1074,7
ID,0,63,0,0,0,0,1,0,1,1,0,4.18,0,1,1,785,789,6
ID,0,57,0,0,0,0,1,0,1,0,1,10.5,0,1,1,482,504,20
ID,1,26,0,0,1,0,1,1,0,0,0,2.7,0,1,1,392,404,10
IL,0,53,0,0,0,0,1,0,1,0,1,1.82,0,1,1,452,489,35
IL,0,60,0,0,0,0,1,0,1,1,1,2.8,0,1,1,467,484,15
IL,0,59,0,0,0,0,1,0,1,1,1,4.95,0,1,1,392,474,80
IL,0,51,0,0,0,0,1,1,0,0,1,2.5,0,1,1,492,509,15
IL,0,61,0,0,0,0,1,1,0,0,1,4.221,0,1,1,347,399,50
IL,0,44,0,0,0,0,1,1,0,0,0,7,1,1,1,275,289,15
IL,0,23,0,0,0,0,1,0,1,0,0,0.5,0,1,1,422,434,10
IL,0,18,0,0,0,0,1,0,1,0,0,0.1,0,1,1,905,914,10
IL,0,46,0,0,0,0,1,1,0,0,1,4,0,1,1,472,479,5
IL,0,55,0,0,0,0,1,0,1,0,1,3.698,0,1,1,392,454,60
IL,0,47,0,0,0,0,1,0,1,0,1,12.8,0,1,1,362,564,153
IL,0,37,0,0,0,0,1,1,0,1,1,5,0,1,1,467,479,10
IL,0,33,0,0,0,0,1,1,0,0,0,1.5,1,1,1,422,444,20
IL,0,25,0,0,0,0,1,0,1,0,1,4.2,0,1,1,302,339,35
IL,0,35,0,0,0,0,1,0,1,0,1,12,0,1,1,285,324,35
IL,0,27,0,1,0,0,0,1,0,1,1,5.7,0,1,1,362,394,30
IL,0,59,0,0,0,0,1,1,0,0,1,3.1,0,1,1,452,464,10
IL,0,34,0,0,0,0,1,1,0,0,1,2,0,1,1,482,489,5
IL,0,37,0,0,0,0,1,1,0,0,1,0.18,0,1,1,392,414,20
IL,0,61,0,0,0,0,1,0,1,0,1,2.25,0,1,1,317,334,15
IL,0,43,0,0,0,0,1,0,1,0,0,3.3,0,1,1,302,329,25
IL,0,26,0,0,0,0,1,1,0,0,0,3,0,1,1,382,409,25
IL,0,59,0,0,0,0,1,1,0,0,0,1.5,0,1,1,965,969,5
IL,0,27,0,0,0,0,1,0,1,1,0,5.5,0,1,1,332,354,20
IL,0,35,0,0,0,0,1,1,0,1,1,2.15,0,1,1,422,439,15
IL,0,30,0,0,1,0,1,0,1,0,0,6.2,0,1,1,362,394,30
IL,0,53,0,0,0,0,1,1,0,0,1,1.8,0,1,1,452,459,5
IL,0,54,0,0,0,0,1,1,0,1,1,5,0,1,1,487,514,25
IL,0,43,0,0,0,0,1,0,1,0,1,9,0,1,1,412,414,2
IL,0,32,0,0,0,0,1,1,0,1,1,4.3,0,1,1,422,429,7
IL,0,34,0,0,0,0,1,0,1,0,0,6.01,0,1,1,377,394,15
IL,0,60,0,0,0,0,1,0,1,0,1,3.7,0,1,1,397,404,5
IL,0,34,0,0,0,0,1,0,1,0,1,5.6,0,1,1,422,444,20
IL,0,79,0,0,0,0,1,1,0,0,0,3.77,0,1,1,422,449,27
IL,0,36,0,0,0,0,1,1,0,0,1,7.61,0,1,1,392,454,60
IL,0,46,0,0,0,0,1,1,0,1,1,11,0,1,1,422,544,153
IL,0,18,0,0,0,0,1,1,0,0,0,0.3,0,1,1,955,959,5
IL,0,28,0,0,0,0,1,0,1,0,0,0.44,1,1,1,512,704,153
IL,0,52,0,0,0,0,1,0,1,0,1,8.65,0,1,1,362,394,30
IL,0,55,0,0,0,0,1,1,0,0,0,2.8,0,1,1,482,494,13
IL,0,50,0,0,0,0,1,1,0,0,1,3.8,0,1,1,452,469,15
IL,0,42,1,0,0,0,0,1,0,1,1,4,0,1,1,377,409,30
IL,0,40,0,0,0,0,1,1,0,0,1,1.7,0,0,1,482,494,10
IL,0,49,0,0,0,0,1,0,1,0,0,1.1,1,1,0,1155,1159,15
IL,0,25,0,0,0,0,1,1,0,1,1,3.6,0,1,1,452,459,5
IL,0,45,0,0,0,0,1,1,0,0,0,2.05,0,1,1,467,479,10
IL,0,57,0,0,0,0,1,1,0,1,1,9.31,0,1,1,422,454,30
IL,0,34,0,0,0,0,1,0,1,0,0,2.4,1,1,0,332,354,20
IL,1,29,0,0,0,0,1,0,1,1,0,1.8,0,1,1,542,564,20
IL,1,29,0,0,0,0,1,1,0,0,0,1.95,0,1,1,362,374,10
IL,1,34,1,0,0,0,0,0,1,1,1,1.9,0,1,1,517,534,15
IL,1,44,0,0,0,0,1,0,1,1,0,15,0,1,1,422,464,40
IL,1,28,0,0,0,0,1,1,0,1,0,12,0,1,1,392,414,20
IL,1,62,0,0,0,0,1,1,0,1,0,10,0,1,1,482,529,45
IL,1,22,0,1,0,0,0,0,1,1,0,2,0,0,1,725,769,45
IL,1,21,0,1,0,0,0,0,1,0,0,0.51,0,1,1,905,954,50
IL,1,30,0,0,1,0,1,1,0,0,0,3.4,0,1,1,482,544,60
IL,1,84,0,0,0,0,1,0,1,1,1,32.03,0,1,1,497,509,10
IL,1,25,0,0,0,0,1,0,1,0,0,2.9,0,1,1,725,754,30
IL,1,26,0,0,1,0,1,1,0,1,0,5.1,1,1,1,512,544,30
IL,1,25,0,0,1,0,1,0,1,1,0,5.7,0,1,1,512,539,25
IL,1,58,0,0,1,0,1,0,1,0,1,7,0,1,1,332,384,50
IL,1,58,0,0,0,0,1,0,1,1,1,0.011,0,1,1,302,329,25
IL,1,69,0,0,0,0,1,1,0,1,1,5.08,0,1,1,492,519,25
IL,1,70,0,1,0,0,0,1,0,1,0,0.016,0,1,1,362,439,75
IL,1,43,0,0,1,0,1,0,1,0,0,5,0,1,1,332,379,45
IL,1,65,1,0,1,0,0,0,1,1,0,1.96,0,1,1,542,589,45
IL,1,41,0,0,1,0,0,0,1,0,1,2.2,1,1,1,1085,1139,55
IL,1,58,0,1,0,0,0,1,0,0,1,3.7,0,1,1,422,454,30
IL,1,38,1,0,0,0,0,1,0,0,1,2,1,1,1,527,544,15
IL,1,55,0,0,0,0,1,1,0,0,0,8.25,0,1,1,452,484,30
IL,1,58,0,1,0,0,0,0,1,0,0,4.49,0,1,1,302,334,30
IL,1,58,0,0,0,0,1,0,1,0,1,3,0,1,1,542,549,5
IL,1,36,0,0,0,0,1,0,1,1,1,15.5,0,1,1,472,509,35
IL,1,36,0,0,0,0,1,1,0,1,1,13.9,0,1,1,497,559,60
IL,1,49,0,1,0,0,0,0,1,0,1,5,1,0,1,665,709,45
IL,1,44,0,0,0,0,1,0,1,1,0,10.2,0,1,1,422,469,45
IL,1,45,0,0,1,0,1,0,1,1,0,0.8,0,1,1,362,394,30
IL,1,27,0,0,0,0,1,1,0,1,0,9.03,0,1,1,507,544,35
IL,1,31,1,0,0,0,0,0,1,1,1,2.02,0,0,1,407,419,10
IL,1,32,0,0,0,0,1,0,1,1,0,4.33,0,1,1,362,409,45
IL,1,35,0,0,0,0,1,1,0,1,1,8,0,1,1,497,544,45
IL,1,58,0,0,0,0,1,1,0,1,0,15,0,1,1,542,544,2
IL,1,64,0,0,0,0,1,0,1,1,1,6,0,0,1,725,749,25
IL,1,30,0,0,0,0,1,1,0,1,0,5.2,0,1,1,467,509,40
IL,1,34,1,0,0,0,0,1,0,1,1,7,0,1,1,542,604,60
IL,1,36,0,0,1,0,1,1,0,1,0,6,0,1,1,245,259,15
IL,1,52,0,0,0,0,0,0,1,1,1,13,0,1,1,402,424,22
IL,1,62,0,0,1,0,1,0,1,0,1,4.36,0,1,1,362,389,28
IL,1,49,0,1,0,0,0,1,0,0,0,4.8,0,1,1,362,424,60
IL,1,36,0,0,1,0,1,0,1,0,1,8.38,0,1,1,362,394,30
IL,1,53,0,1,0,0,0,1,0,1,1,5,0,1,1,362,394,30
IL,1,53,0,0,1,0,0,0,1,0,1,10,0,1,1,332,384,50
IL,1,68,0,0,1,0,1,0,1,0,0,0.085,0,0,1,185,229,45
IL,1,34,0,0,0,0,1,0,1,1,1,23.5,0,1,1,452,514,60
IL,1,60,0,0,0,0,1,1,0,0,1,2.5,0,0,1,402,439,35
IL,1,58,0,0,0,0,1,0,1,0,1,6.8,0,1,1,1265,1304,40
IL,1,31,0,0,1,0,1,0,1,0,0,1.3,0,0,1,422,484,60
IL,1,71,0,0,0,0,1,0,1,0,1,5.5,0,1,1,422,484,60
IL,1,36,0,1,0,0,0,0,1,0,0,3.5,0,1,1,482,519,35
IL,1,73,0,0,0,0,1,1,0,1,1,7.8,0,1,1,392,454,60
IL,1,36,0,0,0,0,1,1,0,1,0,4.3,0,1,1,392,454,60
IL,1,64,0,0,0,0,1,1,0,1,1,0.1,0,1,1,605,614,10
IL,1,62,0,0,0,0,1,1,0,1,1,7,0,1,1,347,359,11
IL,1,24,0,0,0,0,1,0,1,0,0,2.1,0,1,1,815,849,35
IL,1,41,0,0,1,0,0,1,0,0,0,2.8,0,1,1,497,519,20
IL,1,45,0,1,0,0,0,0,1,1,0,7.7,0,1,1,332,379,45
IL,1,32,0,0,0,0,1,1,0,1,1,5,0,1,1,452,499,45
IL,1,51,0,0,0,0,1,0,1,1,1,9.6,0,1,1,362,424,60
IL,1,47,0,1,0,0,0,0,1,1,1,5.6,0,1,1,377,414,35
IL,1,41,0,1,0,0,0,1,0,0,0,5,0,1,1,462,554,90
IL,1,62,0,1,0,0,0,0,1,0,1,7.3,0,1,1,1155,1204,60
IL,1,68,0,0,0,0,1,0,1,1,1,6.2,0,1,1,482,514,30
IL,1,20,0,0,0,0,1,1,0,0,0,0.2,0,1,1,542,564,20
IL,1,36,0,0,0,0,1,1,0,0,0,4.9,0,1,1,665,689,25
IL,1,44,0,0,0,0,1,1,0,1,1,8.5,0,1,0,512,539,25
IL,1,32,0,0,0,0,1,0,1,1,0,12.5,0,1,1,512,544,30
IL,1,48,0,0,1,0,1,0,1,0,1,2.14,0,1,1,362,394,30
IL,1,44,0,0,1,0,0,1,0,1,1,2.1,0,1,1,467,494,25
IL,1,35,0,0,0,0,1,1,0,1,0,2.5,0,1,1,452,499,45
IL,1,32,0,1,0,0,0,1,0,0,0,3.63,0,1,1,135,159,36
IL,1,26,0,0,0,0,1,1,0,1,0,6,0,0,1,412,434,20
IL,1,32,0,0,0,0,1,1,0,0,1,2.3,0,1,1,422,439,15
IL,1,36,0,0,1,0,0,0,1,0,1,2,0,1,1,587,599,10
IL,1,64,0,0,0,0,1,1,0,0,1,3.2,0,1,1,225,234,6
IL,1,20,0,0,0,0,1,1,0,0,0,0.45,0,1,1,605,614,10
IL,1,31,0,0,0,0,1,0,1,1,1,6,0,1,1,422,434,12
IL,1,24,0,0,0,0,1,1,0,1,0,6.5,1,1,1,392,409,15
IL,1,66,0,0,0,0,1,0,1,0,1,2.93,0,1,1,482,499,15
IL,1,42,0,0,0,0,1,0,1,0,0,11,0,1,1,392,424,30
IL,1,53,0,0,0,0,1,1,0,0,1,3.5,0,1,1,392,409,15
IL,1,48,0,0,0,0,1,0,1,0,0,2.89,0,1,1,362,404,40
IL,1,28,0,0,1,0,1,0,1,0,1,2.6,0,1,1,1355,1359,5
IL,1,30,0,1,0,0,0,1,0,1,0,4.6,0,1,1,452,469,15
IL,1,61,0,0,0,0,1,1,0,0,1,3.6,0,1,1,452,484,30
IL,1,26,0,0,0,0,1,0,1,0,0,5.25,0,1,1,497,539,40
IL,1,26,0,0,0,0,1,0,1,0,0,3,0,1,1,362,379,15
IL,1,42,0,0,0,0,1,0,1,1,1,13,0,1,1,302,379,75
IL,1,38,0,0,0,0,1,1,0,1,1,3.2,0,1,1,392,419,25
IL,1,49,0,0,1,0,0,1,0,0,0,1.7,0,1,1,392,409,15
IL,1,21,0,0,0,0,1,0,1,0,0,1.5,1,1,1,392,439,45
IL,1,40,0,0,1,0,1,1,0,0,1,5.4,0,1,1,362,399,35
IL,1,41,0,0,1,0,0,0,1,0,0,5,0,1,1,392,424,30
IL,1,54,1,0,0,0,0,0,1,1,1,12.02,0,1,1,332,414,80
IL,1,38,0,0,1,0,0,1,0,0,1,7,0,1,1,245,289,45
IL,1,35,0,0,0,0,1,0,1,1,0,4.5,0,1,1,452,474,20
IL,1,22,0,0,0,0,1,1,0,0,0,0.8,0,1,1,1325,1369,40
IL,1,61,0,0,0,0,1,1,0,0,0,30,0,1,1,572,619,45
IL,1,47,0,0,0,0,1,0,1,0,0,8,0,1,1,452,469,15
IL,1,52,0,0,0,0,1,0,1,1,1,2.5,0,1,1,422,449,25
IL,1,43,0,0,0,0,1,0,1,1,1,9.4,0,1,1,392,499,105
IL,1,31,0,0,0,0,1,0,1,1,0,0.8,0,0,1,392,424,30
IL,1,53,0,0,0,0,1,0,1,0,1,2,0,1,1,332,424,90
IL,1,60,0,0,0,0,1,0,1,0,0,4,0,1,1,875,904,30
IL,1,37,0,0,0,0,1,1,0,1,1,3.55,0,1,1,437,459,20
IL,1,41,0,0,0,0,1,1,0,0,1,2.18,0,1,1,482,529,45
IL,1,38,0,0,0,0,1,0,1,0,0,5.97,0,1,1,347,359,10
IL,1,62,0,0,0,0,1,1,0,0,0,8.5,0,1,1,532,544,10
IL,1,41,0,0,0,0,1,1,0,1,1,7.41,0,1,1,512,539,25
IL,1,31,0,0,0,0,1,0,1,0,0,4.6,0,1,1,557,584,25
IL,1,40,0,0,0,0,1,1,0,1,1,4.76,0,1,1,527,539,12
IL,1,26,0,0,0,0,1,1,0,0,0,6.42,0,1,1,482,499,15
IL,1,55,0,0,0,0,1,0,1,0,0,6.7,0,0,1,452,474,20
IL,1,68,0,0,0,0,1,0,1,1,1,8.5,0,1,1,402,424,20
IL,1,53,0,0,0,0,1,0,1,1,1,1.009,0,1,1,482,499,15
IL,1,35,0,0,0,0,1,1,0,1,1,3,0,1,1,452,474,20
IL,1,45,1,0,0,0,0,0,1,1,1,7,0,1,1,512,544,30
IL,1,73,0,0,0,0,1,0,1,0,1,4.44,0,1,1,452,474,20
IL,1,43,0,0,0,0,1,1,0,1,1,4.99,0,1,1,362,409,45
IL,1,33,0,0,0,0,1,0,1,1,1,11.2,0,1,1,422,439,15
IL,1,61,0,0,0,0,1,0,1,0,1,7.1,0,1,1,845,864,20
IL,1,21,0,0,0,0,1,1,0,0,0,1,0,1,1,1055,1064,10
IL,1,60,0,0,0,0,1,0,1,0,1,6.6,0,1,1,452,484,30
IL,1,47,0,0,0,0,1,1,0,1,1,4.006,0,1,1,377,389,11
IL,1,33,0,0,0,0,1,0,1,0,1,10.5,0,1,1,347,379,30
IL,1,36,0,0,0,0,1,0,1,1,1,7.5,0,1,1,437,444,7
IL,1,66,0,0,0,0,1,1,0,0,1,31.44,0,1,1,755,769,15
IL,1,38,0,0,0,0,1,1,0,1,1,6.8,0,1,1,392,409,15
IL,1,31,0,0,0,0,1,0,1,0,1,3.5,0,1,1,1125,1134,5
IL,1,65,0,0,0,0,1,1,0,0,0,2.49,1,1,1,452,464,10
IL,1,43,0,0,0,0,1,0,1,1,0,5.9,0,1,1,195,214,15
IL,1,22,0,1,0,0,0,0,1,0,0,1.5,0,1,1,572,579,5
IL,1,41,0,0,0,0,1,1,0,1,1,5.4,0,1,1,437,449,12
IL,1,26,0,0,0,0,1,0,1,0,0,1.8,0,1,1,845,884,40
IL,1,41,0,0,0,0,1,1,0,1,1,1.2,0,1,1,457,464,5
IL,1,56,1,0,0,0,0,0,1,0,1,2.5,0,1,0,165,169,15
IL,1,36,0,1,0,0,0,0,1,0,1,20.86,0,1,1,497,504,5
IL,1,70,0,0,0,0,1,0,1,0,1,5.27,0,1,1,362,374,10
IL,1,33,0,0,0,0,1,0,1,1,1,12,0,1,1,422,444,20
IN,0,25,0,0,1,0,1,1,0,1,0,2.5,0,1,1,452,484,30
IN,0,47,0,0,0,0,1,0,1,0,1,8.85,0,1,1,705,719,10
IN,0,50,0,0,0,0,1,0,1,0,1,3,0,1,1,1355,1359,8
