state,i_urban,age,i_asian,i_black,i_hispanic,i_indigenous,i_white,i_female,i_male,education,i_grad_college,i_married,personal_income,i_foodstamps,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting
NY,0,75,0,0,0,0,1,1,0,17,1,1,6.99,0,1,1,685,694,5
NY,0,52,0,0,0,0,1,0,1,14,0,1,7.2,0,1,1,347,384,35
NY,0,53,0,0,0,0,1,1,0,16,1,0,5,0,1,1,492,509,15
NY,0,35,0,0,0,0,1,0,1,17,1,1,7.9,0,1,1,422,464,40
NY,0,63,0,0,0,0,1,0,1,12,0,1,2.28,0,1,1,422,444,20
NY,0,26,0,0,0,0,1,1,0,13,0,0,2.54,0,1,1,965,994,30
NY,0,24,0,1,0,0,0,0,1,13,0,0,2.2,0,1,1,332,354,20
NY,0,26,0,1,0,0,0,1,0,12,0,0,1.8,1,1,1,482,499,15
NY,0,65,0,0,0,0,1,1,0,16,1,1,3.8,0,1,1,855,884,25
NY,0,58,0,0,0,0,1,1,0,14,0,1,2.9,0,1,1,427,434,8
NY,0,18,0,0,1,0,0,0,1,12,0,0,0.8,0,1,1,362,389,25
NY,0,32,0,0,0,0,1,0,1,14,0,1,5.3,0,1,1,392,414,20
NY,0,47,0,0,1,0,1,0,1,12,0,1,15,0,1,1,885,899,10
NY,0,66,0,0,0,0,1,1,0,16,1,1,4.52,0,1,1,362,454,90
NY,0,49,0,0,0,0,1,0,1,16,1,1,8.5,0,1,1,422,444,23
NY,0,60,0,0,0,0,1,0,1,12,0,1,4.2,0,1,1,302,329,25
NY,0,41,0,0,0,0,1,1,0,16,1,1,3.4,0,1,1,442,444,3
NY,0,56,0,0,0,0,1,0,1,12,0,1,7,0,1,1,377,394,15
NY,0,62,0,0,0,0,1,1,0,14,0,1,4.4,1,1,1,482,489,5
NY,0,46,0,0,0,0,1,1,0,14,0,1,7,0,1,1,492,509,15
NY,0,19,0,0,1,0,1,0,1,12,0,0,0.99,0,1,1,422,444,20
NY,0,55,0,0,0,0,1,0,1,17,1,1,18.5,0,1,1,412,489,75
NY,0,49,0,0,0,0,1,0,1,12,0,1,6.8,0,1,1,347,369,20
NY,0,30,0,0,0,0,1,1,0,17,1,0,1.1,0,0,1,362,389,29
NY,0,30,0,0,0,0,1,0,1,12,0,1,1.6,0,1,1,422,439,15
NY,0,64,0,1,0,0,0,1,0,17,1,0,7.6,0,1,1,362,379,15
NY,0,35,0,0,0,0,1,1,0,14,0,1,4.03,0,1,1,422,429,5
NY,0,45,0,0,0,0,1,1,0,16,1,0,8.5,0,1,1,452,479,25
NY,0,58,0,0,0,0,1,0,1,12,0,1,8.6,0,1,1,367,404,35
NY,0,44,0,0,0,0,1,1,0,17,1,0,7.7,0,1,1,645,664,15
NY,0,51,0,0,0,0,1,1,0,12,0,0,4.3,0,1,1,452,484,30
NY,0,59,0,0,0,0,1,0,1,13,0,1,8.7,0,1,1,452,474,20
NY,0,25,0,0,0,0,1,1,0,13,0,0,6.6,0,1,1,322,339,15
NY,0,55,0,0,0,0,1,1,0,17,1,1,8.5,0,1,1,422,439,15
NY,0,66,0,0,0,0,1,0,1,16,1,0,3.36,0,1,1,935,964,30
NY,0,59,0,0,0,0,1,0,1,16,1,0,4.89,0,1,1,432,444,10
NY,0,76,0,0,0,0,1,0,1,17,1,1,26.85,0,1,1,432,494,60
NY,0,31,0,0,1,0,0,0,1,12,0,0,4,0,1,1,412,444,30
NY,0,87,0,0,0,0,1,1,0,13,0,0,10.61,0,1,1,332,344,10
NY,0,48,0,0,0,0,1,0,1,16,1,1,9,0,1,1,452,484,30
NY,0,65,0,0,0,0,1,1,0,12,0,1,4.3,0,1,1,452,499,45
NY,0,60,0,0,0,0,1,0,1,16,1,1,8,0,1,1,482,529,45
NY,0,46,0,0,0,0,1,1,0,14,0,1,4.2,0,1,1,422,469,45
NY,0,63,0,0,0,0,1,0,1,12,0,1,2.1,0,1,1,522,534,10
NY,0,21,0,0,0,0,1,1,0,16,1,0,0.55,0,1,1,665,674,10
NY,0,25,0,0,0,0,1,1,0,17,1,0,2.5,0,1,1,422,459,35
NY,0,49,0,0,0,0,1,0,1,17,1,1,8,0,1,1,437,449,10
NY,0,30,0,0,0,0,1,0,1,12,0,0,1.6,0,1,0,1025,1034,10
NY,0,48,0,0,0,0,1,1,0,17,1,1,7.5,0,1,1,452,469,15
NY,0,58,0,0,0,0,1,0,1,12,0,0,8.8,0,1,1,482,494,10
NY,0,26,0,0,0,0,1,1,0,16,1,0,2.5,0,1,1,392,454,60
NY,0,58,0,0,0,0,1,1,0,13,0,0,5.297,0,1,0,412,474,60
NY,0,46,0,1,0,0,0,0,1,16,1,0,2.5,0,1,1,482,514,30
NY,0,35,0,0,0,0,1,1,0,12,0,1,3.3,0,1,0,392,414,20
NY,0,50,0,0,0,0,1,0,1,17,1,1,8,0,1,1,422,459,35
NY,0,54,0,0,0,0,1,0,1,12,0,0,4.75,0,1,1,362,379,15
NY,0,61,0,0,0,0,1,1,0,14,0,1,5.19,0,1,1,472,499,25
NY,0,50,0,0,0,0,1,1,0,12,0,1,6,0,1,1,605,624,20
NY,0,33,0,0,0,0,1,0,1,9,0,1,1.54,0,1,1,332,374,40
NY,0,67,0,0,0,0,1,0,1,12,0,1,2.2,0,1,1,332,374,40
NY,0,44,0,0,0,0,1,1,0,13,0,1,6.04,0,1,1,572,579,5
NY,0,26,0,0,0,0,1,1,0,14,0,1,6.5,0,1,1,432,474,40
NY,0,57,0,1,1,0,0,0,1,10,0,1,5,1,1,1,332,364,30
NY,1,26,0,0,1,0,1,1,0,17,1,0,2.4,0,1,1,255,269,10
NY,1,52,0,0,0,0,1,1,0,16,1,1,6.804,0,1,1,512,524,10
NY,1,42,0,0,0,0,1,0,1,12,0,1,3.2,1,1,1,362,384,20
NY,1,67,0,0,0,0,1,1,0,17,1,1,3.38,0,1,1,512,529,15
NY,1,44,0,0,0,0,1,0,1,16,1,1,10,0,1,1,482,504,20
NY,1,32,0,0,0,0,1,0,1,12,0,0,5,0,1,1,605,619,15
NY,1,41,0,0,0,0,1,0,1,12,0,1,8,0,1,1,452,489,35
NY,1,50,0,0,1,0,1,1,0,10,0,0,1.469,1,1,1,245,304,60
NY,1,30,0,0,1,0,0,0,1,14,0,0,2.8,0,0,1,422,459,35
NY,1,61,0,0,0,0,1,0,1,12,0,1,1.5,0,1,1,392,434,40
NY,1,31,0,0,1,0,0,0,1,14,0,0,7.6,1,1,1,302,364,60
NY,1,26,0,0,1,0,0,1,0,12,0,0,0.9,1,1,1,517,539,20
NY,1,52,0,0,1,0,1,1,0,12,0,0,2.73,0,1,1,422,484,60
NY,1,48,0,0,1,0,0,0,1,7,0,1,1.2,0,1,1,605,614,10
NY,1,45,0,0,0,0,1,0,1,17,1,1,6.1,0,1,1,527,529,2
NY,1,22,0,0,0,0,1,1,0,16,1,0,0.36,0,1,1,332,364,30
NY,1,57,0,1,0,0,0,1,0,13,0,0,4,0,1,1,392,584,138
NY,1,61,0,0,0,0,1,0,1,17,1,1,30,0,1,1,482,494,10
NY,1,40,0,0,0,0,1,1,0,12,0,1,4.2,0,1,1,332,379,45
NY,1,19,0,0,1,0,1,0,1,13,0,0,0.5,0,0,1,562,584,20
NY,1,17,0,0,0,0,1,1,0,11,0,0,0.08,0,1,1,452,484,30
NY,1,35,0,1,1,0,0,0,1,17,1,1,5.8,0,1,1,512,524,10
NY,1,48,0,0,0,0,1,0,1,12,0,1,4.5,0,1,1,482,529,45
NY,1,68,0,0,0,0,1,0,1,10,0,0,10.7,0,1,0,1155,1169,25
NY,1,42,0,0,0,0,1,1,0,17,1,1,7.7,0,1,1,432,439,6
NY,1,43,0,0,0,0,1,0,1,17,1,1,9.5,0,1,1,452,484,30
NY,1,31,0,0,0,0,1,1,0,17,1,0,5.9,0,1,1,452,459,7
NY,1,35,0,0,0,0,0,1,0,12,0,0,7.2,1,0,1,392,419,25
NY,1,31,0,0,0,0,1,0,1,16,1,1,0.05,0,1,1,452,484,30
NY,1,51,0,0,0,0,1,1,0,12,0,0,2.96,0,1,1,392,409,15
NY,1,58,0,0,0,0,1,0,1,12,0,1,5.04,0,1,1,377,404,25
NY,1,33,0,0,0,0,1,0,1,13,0,1,6.5,0,1,0,362,389,25
NY,1,57,0,0,0,0,1,0,1,16,1,1,6.5,0,1,1,392,424,30
NY,1,34,0,0,0,0,1,0,1,13,0,0,7.626,0,1,1,845,879,35
NY,1,61,0,0,0,0,1,0,1,13,0,1,5,0,1,1,482,514,30
NY,1,56,0,0,0,0,1,0,1,13,0,1,5,0,1,0,387,399,10
NY,1,53,0,0,0,0,1,0,1,13,0,1,6,0,1,1,392,439,45
NY,1,56,0,0,0,0,1,1,0,14,0,1,2.7,0,1,1,785,794,10
NY,1,76,0,0,0,0,1,0,1,16,1,1,5.2,0,1,1,542,574,30
NY,1,60,0,0,0,0,1,0,1,14,0,0,3.1,0,1,1,347,354,5
NY,1,38,0,0,0,0,1,1,0,17,1,0,4,0,1,1,392,439,45
NY,1,19,0,0,0,0,1,1,0,13,0,0,0.8,0,1,1,362,394,30
NY,1,31,0,0,0,0,1,1,0,16,1,0,11.5,0,1,1,377,419,40
NY,1,51,0,0,0,0,1,0,1,12,0,1,7.5,0,1,1,392,444,50
NY,1,54,0,1,0,0,0,0,1,17,1,0,8.005,0,1,1,542,574,30
NY,1,53,1,0,0,0,0,0,1,12,0,1,1.5,0,1,1,362,444,80
NY,1,48,0,1,0,0,0,1,0,13,0,0,3.2,0,1,1,302,344,40
NY,1,28,0,0,1,0,0,1,0,16,1,0,3.5,0,1,1,477,549,70
NY,1,23,0,0,1,0,0,1,0,12,0,0,2,1,1,0,512,559,45
NY,1,31,0,0,1,0,0,0,1,12,0,1,8.5,0,1,1,825,889,60
NY,1,39,0,0,0,0,1,1,0,16,1,1,4.6,0,1,1,512,544,30
NY,1,54,0,0,0,0,1,0,1,16,1,0,4.45,0,1,1,437,529,90
NY,1,31,1,0,0,0,0,1,0,16,1,0,7,0,1,1,482,544,60
NY,1,29,0,0,0,0,1,1,0,17,1,0,6.4,0,1,1,527,559,30
NY,1,26,0,0,0,0,1,1,0,16,1,0,3.8,0,1,1,402,444,40
NY,1,35,0,0,0,0,1,0,1,16,1,1,2.9,0,1,1,512,529,15
NY,1,46,0,0,1,0,1,1,0,16,1,0,7.1,1,1,0,452,484,30
NY,1,61,0,0,0,0,1,1,0,17,1,1,17.1,0,1,1,605,619,15
NY,1,50,1,0,0,0,0,1,0,12,0,1,1.67,1,1,1,407,479,70
NY,1,53,0,0,1,0,0,1,0,17,1,0,6.1,0,1,1,422,454,30
NY,1,38,0,0,0,0,1,0,1,16,1,1,12.02,0,1,1,572,589,15
NY,1,35,0,0,0,0,1,0,1,12,0,1,7.5,0,1,1,785,849,65
NY,1,29,1,0,0,0,0,0,1,12,0,0,1.4,0,1,1,605,664,60
NY,1,64,0,1,0,0,0,1,0,16,1,0,6.9,0,1,1,422,514,90
NY,1,42,0,1,0,0,0,1,0,16,1,1,11.1,0,1,1,437,454,15
NY,1,19,0,0,0,0,1,1,0,12,0,1,1.64,0,0,0,542,549,5
NY,1,53,0,1,0,0,0,1,0,10,0,0,1.5,1,1,0,605,624,20
NY,1,44,0,1,0,0,0,0,1,17,1,0,7.5,0,1,1,422,439,15
NY,1,27,0,0,0,0,1,0,1,16,1,0,5,0,1,1,362,394,30
NY,1,68,0,0,1,0,1,1,0,12,0,1,6.003,0,1,1,965,1014,50
NY,1,63,0,0,0,0,1,0,1,12,0,0,2,0,1,1,392,484,90
NY,1,78,0,0,0,0,1,0,1,12,0,1,3.62,0,1,1,362,424,60
NY,1,33,0,0,0,0,1,1,0,17,1,0,5.7,0,1,1,452,514,60
NY,1,54,1,0,0,0,0,0,1,14,0,1,1.6,1,1,1,635,679,45
NY,1,57,0,1,0,0,0,0,1,12,0,1,4.5,0,1,1,482,499,15
NY,1,27,0,0,0,0,1,1,0,16,1,0,9,0,1,1,572,614,40
NY,1,65,0,0,0,0,1,1,0,17,1,0,66,0,1,1,542,589,45
NY,1,17,0,0,0,0,1,1,0,11,0,0,0.03,0,1,1,467,484,15
NY,1,28,1,0,0,0,0,0,1,16,1,0,5.5,0,1,1,452,504,50
NY,1,43,0,0,0,0,1,1,0,12,0,0,15,0,1,1,482,504,20
NY,1,29,0,0,0,0,1,1,0,17,1,1,4.4,0,1,1,965,974,10
NY,1,26,0,0,0,0,1,1,0,14,0,0,5,0,0,1,522,539,15
NY,1,59,0,0,0,0,1,1,0,17,1,1,9.2,0,1,1,422,439,15
NY,1,57,0,0,0,0,1,0,1,16,1,1,9.6,0,1,1,522,544,20
NY,1,17,0,0,0,0,1,1,0,11,0,0,0.13,0,1,1,645,659,10
NY,1,61,0,0,0,0,1,1,0,17,1,1,2.5,0,1,1,482,514,30
NY,1,61,0,0,0,0,1,0,1,16,1,0,4,0,1,1,332,354,20
NY,1,18,1,0,0,0,0,0,1,10,0,0,0.8,0,1,1,815,844,25
NY,1,52,0,0,0,0,1,0,1,16,1,1,10.9,0,1,1,467,484,18
NY,1,59,0,0,1,0,1,0,1,8,0,1,1.3,0,1,1,407,419,10
NY,1,52,0,0,0,0,1,0,1,17,1,1,24.501,0,1,1,472,539,65
NY,1,60,0,0,0,0,1,0,1,14,0,0,8.5,0,1,1,1055,1114,60
NY,1,29,0,0,0,0,1,1,0,16,1,0,1.5,0,1,1,755,764,10
NY,1,36,1,0,0,0,0,0,1,17,1,1,13,0,1,1,542,559,15
NY,1,62,0,0,0,0,1,0,1,12,0,1,9.52,0,1,1,302,334,30
NY,1,27,1,0,0,0,0,0,1,17,1,0,11,0,1,1,422,484,60
NY,1,69,0,0,0,0,1,0,1,16,1,1,2.93,0,1,1,497,519,20
NY,1,68,0,0,0,0,1,1,0,17,1,1,15.23,0,1,1,452,514,60
NY,1,65,0,0,0,0,0,0,1,12,0,1,3.26,0,1,1,422,444,20
NY,1,52,0,0,0,0,1,1,0,17,1,1,11,0,1,1,437,454,15
NY,1,59,0,1,0,0,0,0,1,11,0,1,4.5,0,1,1,845,884,40
NY,1,51,0,0,0,0,1,0,1,12,0,1,5.6,0,1,1,377,419,40
NY,1,40,1,0,0,0,0,0,1,16,1,1,16.4,0,1,1,1325,1369,45
NY,1,39,0,0,1,0,1,0,1,16,1,1,15,0,1,1,302,394,90
NY,1,63,0,0,0,0,1,1,0,17,1,1,15,0,1,1,437,464,25
NY,1,69,0,0,0,0,1,0,1,17,1,1,34,0,1,1,472,509,35
NY,1,58,0,0,0,0,1,1,0,16,1,0,10.4,0,1,1,362,409,45
NY,1,52,0,0,1,0,1,0,1,12,0,0,7.7,0,1,1,332,454,138
NY,1,59,0,0,0,0,1,1,0,17,1,0,2.6,0,1,1,582,589,8
NY,1,38,1,0,0,0,0,1,0,17,1,1,5.3,0,1,1,512,519,8
NY,1,54,0,0,0,0,1,0,1,17,1,1,22,0,1,1,407,529,138
NY,1,23,0,1,0,0,0,1,0,14,0,0,2.5,0,1,1,245,289,45
NY,1,32,0,0,0,0,1,1,0,17,1,1,12.7,0,1,1,527,554,25
NY,1,45,0,0,1,0,0,1,0,12,0,0,2.2,0,1,1,875,899,25
NY,1,60,0,1,0,0,0,1,0,12,0,1,1.6,0,1,1,1125,1144,15
NY,1,39,1,0,0,0,0,1,0,16,1,1,30,0,1,1,512,544,30
NY,1,27,0,0,1,0,1,1,0,16,1,0,2.62,0,0,1,482,514,30
NY,1,31,1,0,0,0,0,1,0,17,1,1,7.9,0,1,1,482,504,20
NY,1,25,0,0,1,0,0,0,1,13,0,0,4,0,1,1,452,509,55
NY,1,59,0,0,0,0,1,1,0,12,0,1,0.85,0,1,1,412,504,90
NY,1,29,0,0,0,0,1,1,0,16,1,1,25.05,0,1,1,482,504,20
NY,1,63,0,0,0,0,1,0,1,13,0,1,6.2,0,1,1,392,424,30
NY,1,60,0,0,0,0,1,1,0,16,1,1,4.9,0,1,1,422,444,20
NY,1,33,0,0,0,0,1,0,1,12,0,1,5,0,1,1,392,409,15
NY,1,68,0,0,0,0,1,0,1,12,0,1,1.506,0,1,1,665,724,60
NY,1,58,0,0,0,0,1,1,0,12,0,1,3.8,0,1,1,412,424,10
NY,1,32,0,1,0,0,0,0,1,13,0,0,3,0,1,1,392,434,40
NY,1,23,1,0,0,0,0,1,0,12,0,1,1.17,0,1,1,542,564,20
NY,1,43,0,0,0,0,0,1,0,17,1,1,6.3,0,1,1,422,469,45
NY,1,31,0,1,1,0,0,1,0,17,1,1,7.7,0,1,1,407,474,65
NY,1,31,0,0,1,0,1,1,0,12,0,0,1.21,0,1,1,362,424,60
NY,1,26,1,0,0,0,0,1,0,14,0,1,1.8,1,1,1,542,559,15
NY,1,50,0,1,0,0,0,0,1,13,0,1,5.7,0,1,1,392,454,60
NY,1,61,0,1,0,0,0,0,1,12,0,1,5.3,0,1,1,45,79,30
NY,1,31,0,0,1,0,0,1,0,13,0,0,6.6,0,1,1,482,499,15
NY,1,50,0,1,0,0,0,1,0,17,1,1,24.9,0,1,1,422,544,138
NY,1,30,1,0,0,0,0,0,1,16,1,1,2.7,0,1,1,482,544,60
NY,1,49,0,1,0,0,0,1,0,12,0,1,2.74,0,1,1,422,449,25
NY,1,48,0,0,1,0,1,0,1,13,0,1,6.4,1,1,1,392,484,90
NY,1,49,0,0,1,0,1,1,0,10,0,1,1.25,0,1,1,482,529,45
NY,1,45,1,0,0,0,0,0,1,8,0,1,0.95,0,1,1,422,469,45
NY,1,24,0,0,1,0,0,1,0,16,1,0,6,0,1,1,362,409,45
NY,1,52,0,0,0,0,1,0,1,13,0,1,7.8,0,1,1,362,454,90
NY,1,34,0,0,0,0,1,1,0,13,0,0,1.56,0,1,1,605,664,60
NY,1,67,1,0,0,0,0,1,0,12,0,0,6.9,0,1,0,472,634,138
NY,1,25,0,0,0,0,1,1,0,16,1,1,3.8,0,1,1,397,489,90
NY,1,40,0,0,0,0,1,0,1,16,1,1,12.9,0,1,1,527,559,30
NY,1,51,1,0,0,0,0,1,0,17,1,0,6,0,1,1,512,604,90
NY,1,36,0,0,0,0,1,1,0,17,1,0,4.8,0,1,1,422,444,20
NY,1,40,0,0,0,0,1,0,1,17,1,0,12.8,0,1,1,502,534,30
NY,1,60,0,0,1,1,0,0,1,16,1,0,3,0,1,1,542,594,50
NY,1,35,0,0,1,0,0,0,1,12,0,0,5.5,0,0,1,482,534,50
NY,1,44,0,0,0,0,1,0,1,13,0,1,5.3,0,1,1,1265,1324,60
NY,1,67,0,1,0,0,0,1,0,17,1,1,15.84,0,1,1,482,524,40
NY,1,32,0,0,1,0,0,0,1,12,0,1,2,1,0,1,422,514,90
NY,1,21,1,0,0,0,0,0,1,12,0,0,5,0,1,1,185,229,45
NY,1,36,0,0,0,0,1,0,1,16,1,1,7.5,0,1,1,482,529,45
NY,1,56,0,0,1,0,0,0,1,12,0,1,5.7,0,1,1,422,479,55
NY,1,68,1,0,0,0,0,0,1,16,1,1,1.69,1,1,1,482,514,30
NY,1,33,0,0,0,0,1,0,1,13,0,1,0.09,0,1,1,512,544,30
NY,1,53,0,0,0,0,1,1,0,16,1,1,9.8,0,1,1,412,504,90
NY,1,40,1,0,0,0,0,0,1,16,1,1,12,0,0,1,497,529,30
NY,1,71,0,0,0,0,1,0,1,16,1,0,3.8,0,1,1,302,324,20
NY,1,38,0,0,0,0,1,0,1,14,0,1,10,0,1,1,332,354,20
NY,1,54,0,0,0,0,1,1,0,14,0,0,11.45,0,1,1,382,419,35
NY,1,57,0,0,0,0,1,1,0,17,1,1,3,0,1,1,422,429,8
NY,1,55,0,0,1,0,0,0,1,17,1,1,14,0,1,1,362,409,45
NY,1,34,0,1,0,0,0,0,1,13,0,1,5.7,0,1,1,725,754,30
NY,1,64,0,0,0,0,1,0,1,16,1,0,5,0,1,1,362,469,105
NY,1,56,1,0,0,0,0,0,1,12,0,1,4.69,0,1,1,482,539,55
NY,1,33,1,0,0,0,0,1,0,17,1,1,6,0,1,1,482,544,60
NY,1,80,0,0,0,0,1,0,1,13,0,1,11.4,0,1,1,452,514,60
NY,1,25,0,0,1,0,0,0,1,12,0,0,1,1,1,1,377,469,90
NY,1,35,0,0,1,0,0,1,0,14,0,0,2.35,0,1,1,392,424,30
NY,1,50,0,0,0,0,1,1,0,14,0,0,5.8,0,1,0,422,464,40
NY,1,49,0,0,0,0,1,1,0,14,0,1,4.747,0,1,1,422,474,50
NY,1,57,0,0,0,0,1,0,1,12,0,1,7.5,0,1,1,935,949,15
NY,1,55,0,0,0,0,1,0,1,14,0,1,6.9,0,1,1,312,344,30
NY,1,61,0,0,0,0,1,0,1,12,0,1,15.2,0,1,1,482,504,20
NY,1,51,0,0,0,0,1,1,0,16,1,1,9,0,1,1,452,479,25
NY,1,57,0,0,0,0,1,0,1,13,0,1,5.652,0,1,1,422,429,8
NY,1,54,0,0,0,0,1,0,1,16,1,1,29,0,1,1,437,484,45
NY,1,54,0,1,0,0,0,0,1,13,0,1,10.1,0,1,1,665,724,60
NY,1,30,0,0,0,0,1,0,1,16,1,1,25,0,1,1,422,444,20
NY,1,53,0,0,0,0,1,1,0,12,0,1,8.5,0,1,1,437,474,35
NY,1,33,1,0,0,0,0,0,1,16,1,0,12.4,0,1,1,422,444,20
NY,1,30,0,0,0,0,1,0,1,16,1,1,8,0,1,1,392,514,138
NY,1,18,0,0,0,0,0,1,0,11,0,0,0.25,1,1,1,422,439,15
NY,1,44,0,1,0,0,0,1,0,13,0,0,0.73,0,1,1,437,449,10
NY,1,52,0,0,0,0,1,1,0,14,0,0,6.84,0,1,1,452,499,45
NY,1,51,0,0,0,0,1,0,1,12,0,0,7,0,1,1,452,469,15
NY,1,50,0,1,0,0,0,1,0,16,1,1,5.9,0,1,1,422,534,110
NY,1,57,0,0,0,0,1,1,0,16,1,1,8,0,1,1,422,529,105
NY,1,54,0,0,0,0,1,0,1,12,0,1,5,0,1,0,245,264,20
NY,1,60,0,0,0,0,1,1,0,13,0,0,5.7,0,1,1,452,484,30
NY,1,66,0,0,0,0,1,0,1,13,0,1,7.51,0,1,1,362,469,105
NY,1,51,0,0,0,0,1,0,1,17,1,1,66,0,1,1,452,454,3
NY,1,42,0,0,0,0,1,0,1,16,1,1,7.5,0,1,1,512,649,138
NY,1,58,0,0,0,0,1,0,1,13,0,0,2.84,0,1,1,845,859,15
NY,1,27,0,0,0,0,1,1,0,14,0,1,4.2,0,1,1,422,439,15
NY,1,56,0,0,0,0,1,0,1,12,0,1,66.007,0,1,1,452,474,20
NY,1,47,0,0,0,0,1,1,0,17,1,1,5.2,0,1,1,422,444,20
NC,0,39,0,1,0,0,0,1,0,16,1,1,6.5,0,1,1,377,399,20
NC,0,30,0,0,1,0,1,1,0,12,0,0,1.57,0,0,1,542,564,20
NC,0,63,0,1,0,0,0,0,1,12,0,1,0.1,0,1,1,635,644,10
NC,0,52,0,0,0,0,1,0,1,16,1,1,41.3,0,1,1,482,504,20
NC,0,40,0,1,0,0,0,0,1,16,1,1,8.66,0,1,1,755,794,40
NC,0,27,0,0,0,0,1,0,1,13,0,0,6.6,0,1,1,542,559,15
NC,0,30,0,0,0,0,1,1,0,16,1,1,2.85,0,1,1,467,474,8
NC,0,27,0,1,0,0,0,0,1,13,0,0,3.5,1,1,1,312,359,45
NC,0,22,0,0,0,0,1,0,1,12,0,1,2.3,0,1,1,422,444,20
NC,0,61,0,0,0,0,1,0,1,10,0,1,3,0,0,1,422,444,20
NC,0,68,0,0,0,0,1,0,1,17,1,1,24.56,0,1,1,482,504,20
NC,0,38,0,1,0,0,0,0,1,12,0,1,5.5,0,1,1,845,869,25
NC,0,56,0,0,0,0,1,0,1,11,0,1,3.13,1,1,1,875,894,20
NC,0,45,0,0,0,0,1,1,0,12,0,1,7.8,0,1,1,392,449,55
NC,0,45,0,0,0,0,1,1,0,12,0,1,1.6,0,1,1,462,474,10
NC,0,46,0,0,1,0,1,0,1,8,0,1,2.4,0,1,1,875,894,20
NC,0,37,0,0,0,0,0,1,0,13,0,0,4,0,1,1,302,324,20
NC,0,56,0,0,0,0,1,1,0,12,0,1,1.5,0,1,1,275,304,30
NC,0,40,0,1,0,0,0,1,0,14,0,0,1.1,1,1,1,1155,1159,15
NC,0,44,0,0,0,0,1,0,1,16,1,1,8.89,0,1,1,875,1074,147
NC,0,59,0,0,0,0,1,1,0,12,0,0,3.3,0,1,0,362,409,45
NC,0,27,0,0,0,0,1,0,1,12,0,0,3.5,0,1,1,1155,1169,25
NC,0,56,0,0,0,0,1,1,0,16,1,0,7.23,0,0,1,452,469,15
NC,0,33,0,0,0,0,1,1,0,13,0,0,2.523,1,1,1,512,544,30
NC,0,34,0,0,0,0,1,1,0,13,0,1,5,0,1,1,392,424,30
NC,0,73,0,0,0,0,1,1,0,12,0,0,3.85,0,1,1,302,329,25
NC,0,19,0,0,0,1,0,0,1,12,0,0,0.19,0,0,0,512,529,15
NC,0,29,0,0,0,0,1,1,0,13,0,0,1.46,1,1,1,392,409,15
NC,0,19,0,0,0,0,1,1,0,12,0,0,0.9,0,1,1,845,869,25
NC,0,66,0,0,0,0,1,1,0,13,0,1,1.9,0,1,1,392,454,60
NC,0,64,0,0,0,0,0,1,0,12,0,1,1.6,0,1,1,302,329,25
NC,0,52,0,0,0,0,1,0,1,12,0,1,3.2,0,1,1,427,434,5
NC,0,17,1,0,0,0,0,0,1,10,0,0,1.1,0,1,1,1005,1014,5
NC,0,50,0,0,0,0,1,1,0,12,0,1,1.3,0,0,1,285,294,9
NC,0,27,0,0,0,0,0,1,0,16,1,0,4.2,0,1,1,512,519,5
NC,0,52,0,1,0,0,0,0,1,13,0,0,3,0,1,0,605,619,15
NC,0,41,0,0,0,0,1,0,1,10,0,0,4.5,0,0,1,392,424,30
NC,0,59,0,0,0,0,1,0,1,12,0,0,5,0,0,1,482,509,25
NC,0,47,0,1,0,0,0,0,1,12,0,1,6.5,0,1,1,377,419,40
NC,0,43,0,0,0,0,1,0,1,13,0,1,2,0,1,1,512,569,55
NC,0,39,1,0,0,0,0,1,0,17,1,1,11,0,1,1,392,434,40
NC,0,20,0,0,0,0,1,0,1,12,0,0,2.4,0,1,1,362,409,45
NC,0,40,0,0,1,0,1,1,0,13,0,0,3.95,0,1,1,805,814,5
NC,0,46,0,0,0,0,1,0,1,13,0,1,11.5,0,1,1,332,369,35
NC,0,26,0,0,0,0,1,0,1,12,0,0,1.8,0,0,1,392,409,15
NC,0,29,0,0,0,0,1,1,0,12,0,1,6.3,1,1,1,422,429,5
NC,0,49,0,0,0,0,1,1,0,12,0,1,3.7,0,1,1,452,469,15
NC,0,37,0,0,1,0,1,1,0,11,0,0,2.08,1,0,1,432,439,8
NC,0,72,0,0,0,0,1,0,1,12,0,1,4.65,0,1,1,302,334,30
NC,0,48,0,0,0,0,1,0,1,12,0,1,2.6,0,1,1,437,459,20
NC,0,49,0,0,0,0,1,0,1,13,0,1,12.5,0,1,1,362,369,7
NC,0,49,0,0,0,0,1,1,0,14,0,0,5,0,1,1,482,499,15
NC,0,59,0,0,0,0,1,0,1,12,0,0,8,0,1,1,452,469,15
NC,0,56,0,0,0,0,1,1,0,17,1,1,6.5,0,1,1,477,484,5
NC,0,67,0,0,0,0,1,0,1,16,1,1,3.46,0,1,1,452,474,20
NC,0,62,0,0,0,0,1,0,1,16,1,1,15.63,0,1,1,432,479,45
NC,0,18,0,0,0,0,1,0,1,11,0,0,0.1,0,1,1,482,524,40
NC,0,65,0,0,0,0,1,1,0,13,0,0,4.5,0,1,0,1075,1104,30
NC,0,68,0,1,0,0,0,1,0,12,0,0,4.4,0,1,0,377,394,15
NC,0,66,0,1,0,0,0,1,0,11,0,0,2,0,1,1,422,444,20
NC,0,28,0,0,0,0,0,0,1,12,0,0,3.12,0,0,1,362,394,30
