geoid,place,pop,housing,kfr_pooled_p25,test,training,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_47,P_48,P_49,P_50,P_51,P_52,P_53,P_54,P_55,P_56,P_57,P_58,P_59,P_60,P_61,P_62,P_63,P_64,P_65,P_66,P_67,P_68,P_69,P_70,P_71,P_72,P_73,P_74,P_75,P_76,P_77,P_78,P_79,P_80,P_81,P_82,P_83,P_84,P_85,P_86,P_87,P_88,P_89,P_90,P_91,P_92,P_93,P_94,P_95,P_96,P_97,P_98,P_99,P_100,P_101,P_102,P_103,P_104,P_105,P_106,P_107,P_108,P_109,P_110,P_111,P_112,P_113,P_114,P_115,P_116,P_117,P_118,P_119,P_120,P_121
48309,McLennan County,237316,95124,0.3738767206668854,0,1,26.011451721191406,27.631450653076172,28.07733726501465,22.998119354248047,21.53514862060547,17.27570915222168,15.918570518493652,14.46380615234375,12.667647361755371,11,10,3582.79829609638,4.10777149288739,62.8489038411771,70.2428925283744,258.789604051906,3186.80912418204,769.796377767098,2280.22395570179,136.78879071315,1201.11238452027,188.95748867282,1012.15489584745,66881.3125,20.88791847229004,0.19574524462223053,0.20810972154140472,0.08063967525959015,47735.23165154517,25101.269956464825,0.19938647747039795,0.17600172758102417,0.19602182507514954,0.15102636814117432,0.23614126443862915,0.011450428515672684,0.14450779557228088,0.6641699075698853,0.17022395133972168,0.01025781687349081,3.023538112640381,759.61279296875,0.3631746470928192,0.23235952854156494,0.3065301775932312,0.3878256380558014,0.5877854228019714,75.98783874511719,0.06940757483243942,0.41127514839172363,226.501220703125,205.87750244140625,0.0011829013237729669,101.49290466308594,3.8,3.3,18.8,8.0094082694,67.91425,141.30734,45.59626,9015.87,11.711756,28.232249,23.188384251,400.4,7.876965,11,82.299741602,2322,46.666204121,685.7779621,191.04484,16.9,17.6,12.5016497,73.468110649,30.3,28.3,55.3662,5.3,63.060001373291016,13.460000038146973,4.75,2.9000000953674316,0.5299999713897705,0.25999999046325684,0.25999999046325684,0,0,0.25999999046325684,0.5299999713897705,13.979999542236328,63.18000030517578,14.84000015258789,2.7799999713897705,8.229999542236328,0.25999999046325684,0.5600000023841858,0.14000000059604645,0,0,0.1899999976158142,0.4699999988079071,9.359999656677246,0,0,0,1.6699999570846558,0,0.41999998688697815,0.8399999737739563,25.520000457763672,0,5.440000057220459,1.2599999904632568,1.2599999904632568,0,0.41999998688697815,0,0
48313,Madison County,13689,5096,0.4009505808353424,0,1,4.971167087554932,11.858879089355469,8.701537132263184,3.8509674072265625,3.842090129852295,4.781943321228027,9.512032508850098,9.372949600219727,2.8307228088378906,12.899999618530273,13,2474.56893442032,7.21448668927206,21.6434600678162,21.6434600678162,223.649087367434,2200.4184402279802,642.089315345213,1471.7552846115,86.5738402712647,339.080874395787,165.933193853257,173.147680542529,57996.73046875,25.772113800048828,0.12340808659791946,0.12278307974338531,0.07991362363100052,44365.586285128804,17933.695389218585,0.21248455345630646,0.15642783045768738,0.2816343605518341,0.20206381380558014,0.19672130048274994,0.0034373346716165543,0.21289163827896118,0.624444305896759,0.15117718279361725,0.002237672219052911,3.4604275226593018,647.9940185546875,0.34538260102272034,0.219812273979187,0.2413351982831955,0.3557429313659668,0.43413135409355164,71.79027557373047,0.07703010737895966,0.41232436895370483,29.317798614501953,27.764368057250977,-0.005327050108462572,9.672471046447754,3.9,3.3,20.6,7.1111111111,21.7691,28.85795,36.07243,11420.46,16.880553,33.809598,28.366209262,388.9,17.214428809734514,11.3,79.591836735,196,60.211267606,409.44651605,215.10928,18.5,17.7,4.4712324616,38.356264637,30.7,29,64.2361111,6.1,71.87999725341797,12.5,3.119999885559082,3.119999885559082,0,3.119999885559082,0,0,0,0,3.119999885559082,3.119999885559082,66.20999908447266,13.239999771118164,2.2799999713897705,7.610000133514404,0,2.2799999713897705,0,0,0,0,5.329999923706055,3.0399999618530273,0,0,0,0,0,0,0,17.389999389648438,0,8.699999809265137,0,4.349999904632568,0,4.349999904632568,0,0
48315,Marion County,10439,6218,0.3982076942920685,0,1,28.372148513793945,28.595256805419922,19.314340591430664,26.618268966674805,27.040313720703125,19.72629737854004,16.13303565979004,22.2910213470459,17.326732635498047,11.300000190734863,11.699999809265137,3320.52418957533,9.85318750615824,29.5595625184747,19.7063750123165,591.191250369494,2670.21381416888,995.171938121982,1546.95043846684,128.091437580057,1556.803625973,630.604000394128,926.199625578875,50873.33203125,32.33483123779297,0.08541303873062134,0.11448808014392853,0.023564456030726433,35879.54162715722,15164.433793547685,0.2335643470287323,0.2250862568616867,0.30573537945747375,0.22842784225940704,0.031101839616894722,0.0045514884404838085,0.24415476620197296,0.7127009630203247,0.023908572271466255,0.002835995750501752,1.7044239044189453,538.82647705078125,0.43752622604370117,0.27635589241981506,0.31544119119644165,0.3026084899902344,0.4629341959953308,81.00227355957031,0.06322528421878815,0.28276124596595764,27.688583374023438,28.725658416748047,-0.010234449990093708,10.96148681640625,3.8,3.4,17.8,8.1117021277,9.7704,9.85319,9.85319,11186.98,16.62443,28.415759,25.463140411,548,17.214428809734514,14.3,83.257918552,221,57.259713701,242.1542038,201.20724,16.5,14.9,4.9383413671,37.597193249,33,33.4,65.7809984,5.4,77.13999938964844,8.569999694824219,2.859999895095825,2.859999895095825,0,0,0,0,0,0,2.859999895095825,5.710000038146973,70.33000183105469,8.970000267028809,3.2699999809265137,3.2699999809265137,0,0,0,0,0,0,7.619999885559082,6.53000020980835,0,11.109999656677246,0,0,0,0,0,44.439998626708984,0,3.700000047683716,0,0,0,0,0,0
48323,Maverick County,54880,17462,0.4526926875114441,0,1,5.5104851722717285,9.245176315307617,6.126557350158691,4.8563103675842285,6.466305255889893,5.501155376434326,6.772682189941406,4.812319755554199,5.084156036376953,17.200000762939453,14.600000381469727,2376.234151132,0,8.76839170159409,7.01471336127527,161.338407309331,2199.1126387598,585.728565666485,1578.31050628694,35.0735668063764,610.280062430949,75.4081686337092,534.87189379724,44339.890625,20.007680892944336,0.09233998507261276,0.13107150793075562,0.34022828936576843,37321.00033174831,13080.758845705559,0.3369949162006378,0.3457946181297302,0.5050010085105896,0.0016587416175752878,0.9567989706993103,0.0032657973933964968,0.001261202385649085,0.03654930740594864,0.9478734731674194,0.004409119952470064,3.572770595550537,601.311279296875,0.294290155172348,0.14786802232265472,0.20087295770645142,0.5136249661445618,0.42160719633102417,63.45988082885742,-0.009349115192890167,0.9713959097862244,42.41361618041992,36.97218322753906,0.029755335301160812,16.190622329711914,5.2,3.9,38.3,7.2169112697,30.39405,26.30518,21.04414,11933.65,16.607531,43.984682,33.766207081,332.4,17.214428809734514,17.5,80.234070221,769,75.630740612,453.35500768000003,124.96169,18.3,14.2,23.197925843,73.732905747,30.1,28,67.5168941,5.8,42.41999816894531,15.149999618530273,6.059999942779541,12.119999885559082,0,6.059999942779541,0,0,0,0,3.0299999713897705,15.149999618530273,13.989999771118164,3.640000104904175,1.649999976158142,62.709999084472656,0,2.6700000762939453,0,0,0,0,3.109999895095825,12.229999542236328,0,0,0,7.139999866485596,0,0,0,14.289999961853027,0,0,0,7.139999866485596,0,0,0,0
48329,Midland County,142289,54351,0.4822421669960022,0,1,9.698369979858398,12.494176864624023,15.296928405761719,12.165201187133789,10.989652633666992,5.174376487731934,15.226703643798828,5.784204483032227,6.211620807647705,6.599999904632568,11.5,2941.02547648078,5.13379965346852,23.7438233972919,47.4876467945838,250.914458063274,2613.74574857216,525.57273952384,1898.86414682667,189.308862221652,533.273439004043,158.506064300841,374.767374703202,77289.078125,19.401439666748047,0.23864954710006714,0.22913742065429688,0.08563882112503052,76062.57913232801,32382.189101351007,0.127659410238266,0.1298081874847412,0.1423254758119583,0.06739143282175064,0.3769945502281189,0.009889223612844944,0.0699455738067627,0.6211816072463989,0.29030659794807434,0.00832305196672678,2.1213972568511963,1167.6923828125,0.3075094521045685,0.17691399157047272,0.24349118769168854,0.4483334720134735,0.6051635146141052,77.77418518066406,0.2245185226202011,0.46795547008514404,152.53370666503906,129.28343200683594,0.03431478142738342,92.09718322753906,3.1,2.9,16,7.9029733959,38.95212,81.49907,48.7711,9139.9,14.889141,25.023119,21.773431278,357.3,10.794307,9.2,81.565656566,1188,69.923750353,647.82297385,123.30984,14.7,20.1,9.9659531863,81.083055702,30.8,25.6,37.6264277,7.3,59.209999084472656,12.5,3.950000047683716,3.2899999618530273,0,0.6600000262260437,0,0,0,0.6600000262260437,1.3200000524520874,18.420000076293945,47.45000076293945,16.690000534057617,1.3899999856948853,22.350000381469727,0,0.2800000011920929,0,0,0,0.2800000011920929,0.9200000166893005,10.640000343322754,0,0,0,1.1100000143051147,0,1.1100000143051147,0,16.670000076293945,0,2.2200000286102295,0,3.3299999237060547,0,0,0,0
48337,Montague County,19668,10131,0.48217111825942993,0,1,16.965255737304688,22.400217056274414,20.994176864624023,18.984338760375977,12.239901542663574,12.3431396484375,12.349066734313965,13.83508586883545,17.869415283203125,9.5,12.5,2477.33827770911,10.3007828594973,10.3007828594973,15.451174289246,118.459002884219,2322.82653481665,628.347754429337,1509.06468891636,185.414091470952,515.039142974866,92.7070457354759,422.33209723939,59761.23046875,30.448240280151367,0.113057442009449,0.16656078398227692,0.03396576642990112,45598.92976317257,18899.72833307977,0.13300178945064545,0.13912145793437958,0.1805037409067154,0.004057000856846571,0.09787514060735703,0.0029934870544821024,0.0018679756904020905,0.9280239343643188,0.052860528230667114,0.002416550647467375,3.126654863357544,580.02294921875,0.2393743395805359,0.15899160504341125,0.24137811362743378,0.4188656806945801,0.5361422896385193,85.04009246826172,0.06589934229850769,0.12029007822275162,21.18259048461914,20.535907745361328,0.008549245074391365,10.58860969543457,3.2,3.1,13.7,8.0856123662,25.63708,30.90235,30.90235,10658.97,16.220302,28.496744,24.782864233,515.6,18.808563,10.9,83.292978208,413,57.878573116,143.11270125,42.63353,14.5,17,7.5361370985,55.875044373,27.5,25.4,41.5733648,6.5,67.23999786376953,17.239999771118164,0,3.450000047683716,0,0,0,0,0,0,1.7200000286102295,10.34000015258789,74.5,12.100000381469727,0,1.8799999952316284,0,0,0,0,0,0,3.6500000953674316,7.869999885559082,0,0,0,2.559999942779541,0,0,0,5.130000114440918,7.690000057220459,2.559999942779541,0,10.260000228881836,0,2.559999942779541,0,0
48347,Nacogdoches County,65085,27406,0.39081570506095886,0,1,15.860427856445313,20.775157928466797,22.71524429321289,20.457019805908203,16.227092742919922,13.071610450744629,22.191280364990234,14.262561798095703,14.251473426818848,13.699999809265137,11.300000190734863,2885.10130013323,4.59411035053062,52.0665839726804,30.6274023368708,203.672225540191,2594.14097793296,526.791320194178,1946.37141850814,120.97823923064,1157.71580833372,133.229200165388,1024.48660816833,57408.125,20.198135375976563,0.24036581814289093,0.23536935448646545,0.08436091989278793,40345.586061000555,20162.553608404476,0.2577782869338989,0.24810655415058136,0.2537158727645874,0.1860238015651703,0.17599652707576752,0.009736367501318455,0.16376371681690216,0.7065049409866333,0.11350875347852707,0.006318490020930767,2.2723588943481445,686.02581787109375,0.3556506931781769,0.23035268485546112,0.30719733238220215,0.48215144872665405,0.5545157790184021,75.7442626953125,0.1379064917564392,0.38474056124687195,68.16863250732422,62.54707717895508,-0.009978448040783405,28.868452072143555,3.9,3.5,20.9,7.5637910085,75.00383,91.88221,50.53521,10895.53,14.208347,32.681091,27.17270462,453.7,10.678057,10.6,76.15658363,843,36.687389669,620.89226762,183.78974,17.8,16.1,14.634784473,66.356704482,32.6,25.5,59.4592167,4.6,67.910003662109375,7.460000038146973,9.699999809265137,2.240000009536743,0,0.75,0,0,0,0,0.75,11.1899995803833,67.0199966430664,9.9399995803833,6.610000133514404,8.119999885559082,0,0.5099999904632568,0,0,0,0,1.1799999475479126,6.610000133514404,0,0,0,2.200000047683716,0,1.100000023841858,0,30.770000457763672,1.100000023841858,9.890000343322754,0,2.200000047683716,0,2.200000047683716,0,0
48349,Navarro County,47883,20234,0.39063918590545654,0,1,14.834549903869629,21.74306869506836,20.232675552368164,16.788902282714844,15.25732135772705,14.350143432617188,6.723573684692383,12.498546600341797,13.30556583404541,12.899999618530273,12.100000381469727,3649.75619877581,0,45.6478887851437,66.3969291420272,232.389251997095,3305.32212885154,1076.87519452225,2133.00134868762,95.4455856416641,749.040356883494,192.966075319016,556.074281564478,59829.51171875,27.201068878173828,0.12050790339708328,0.15564312040805817,0.10875254124403,43479.62888865612,21514.7870824286,0.20076322555541992,0.18125808238983154,0.1966855674982071,0.14125902950763702,0.2376662790775299,0.0042450688779354095,0.1679832935333252,0.6575947403907776,0.15771041810512543,0.0043409415520727634,2.6694653034210205,604.1856689453125,0.342730313539505,0.20272132754325867,0.2737617790699005,0.39473798871040344,0.5421708226203918,74.1684341430664,0.14574086666107178,0.4011312425136566,47.27983856201172,44.69373321533203,0.009877757169306278,21.654531478881836,3.9,3.4,20.5,8.1445192897,52.04213,58.09731,33.19846,9646.15,14.703636,33.40952,27.387850934,415.8,6.934236,12.5,84.498094028,787,72.018268048,477.29214865,210.92705,17.8,15.8,9.9684221229,53.499528648,34.2,27.7,61.4604259,5.7,66.06999969482422,15.180000305175781,8.039999961853027,0.8899999856948853,0,0.8899999856948853,0,0,0,0,0.8899999856948853,8.039999961853027,69.75,16.399999618530273,6.300000190734863,0,0,0.4300000071525574,0,0,0,0,1.5099999904632568,5.610000133514404,0,0,0,2.700000047683716,0,5.409999847412109,0,31.079999923706055,0,13.510000228881836,0,2.700000047683716,0,0,0,0
48353,Nolan County,15087,7152,0.42455965280532837,0,1,15.830151557922363,22.28826141357422,19.37626838684082,18.525379180908203,12.19283390045166,11.093648910522461,7.432181358337402,15.790452003479004,14.037057876586914,10,11.100000381469727,3968.72722454118,0,106.00940833499,66.2558802093686,470.416749486517,3319.41959848937,1073.34525939177,2067.1834625323,178.890876565295,1325.11760418737,337.90498906778,987.212615119592,52448.68359375,17.52492904663086,0.13236649334430695,0.17350146174430847,0.04796719551086426,40082.600880651946,21458.895833333332,0.18755504488945007,0.20826604962348938,0.20240876078605652,0.049355942755937576,0.33537065982818604,0.003972509875893593,0.04656267911195755,0.6744178533554077,0.27127784490585327,0.003072440857067704,3.853766441345215,558.8746337890625,0.33052417635917664,0.20133423805236816,0.31488102674484253,0.6068815588951111,0.5355113744735718,77.85257720947266,-0.18708041310310364,0.39596477150917053,16.68426513671875,17.326810836791992,-0.009830458089709282,7.2050676345825195,3.7,3.3,19.4,8.9344804765,39.90158,53.0047,33.12794,10429.31,12.512742,27.94553,23.045368775,482.4,17.214428809734514,12.3,81.308411215,321,89.031131801,596.35486465,115.56876,15.7,16.7,6.34556939,83.300473186,30.7,29.1,52.7994792,6.9,64.44000244140625,17.780000686645508,0,4.440000057220459,0,0,0,0,0,0,2.2200000286102295,11.109999656677246,70.95999908447266,15.420000076293945,0,5,0,0,0,0,0,0,4.369999885559082,4.25,0,0,0,0,0,0,0,6.900000095367432,3.450000047683716,0,0,0,0,0,0,0
48355,Nueces County,344257,141033,0.41893425583839417,0,1,19.677875518798828,23.380455017089844,24.053834915161133,19.674053192138672,18.26081657409668,15.805135726928711,12.856575965881348,12.368464469909668,12.878793716430664,9.699999809265137,11.100000381469727,4960.68451888013,7.86028897790978,85.9017295442997,109.763321084383,445.229225677318,4311.92995359622,748.131075933199,3393.11831699984,170.680560663184,905.898304704102,182.190269523695,723.708035180408,69258.4921875,21.291553497314453,0.1946878582239151,0.19418607652187347,0.07548598200082779,54250.12538907492,28218.593096523637,0.19623315334320068,0.17401708662509918,0.18941837549209595,0.038736358284950256,0.6063464283943176,0.015600483864545822,0.04190346598625183,0.39626896381378174,0.5374393463134766,0.01191876083612442,2.7956159114837646,883.29827880859375,0.39779365062713623,0.2282288819551468,0.31234148144721985,0.36581167578697205,0.5669503211975098,74.0840072631836,0.1839466392993927,0.6711862683296204,405.7601623535156,373.94140625,0.008071580901741982,188.45343017578125,3.9,3.3,21.2,8.7354360362,74.97721,110.60549,45.75811,10907.12,10.821719,28.99116,23.49331667,385.6,16.950453,12.8,84.166954122,2899,58.994771863,750.09131672,179.81743,16.4,18.4,11.969836785,92.088718282,32,27.8,55.8324454,6.9,48.720001220703125,12.819999694824219,1.9199999570846558,13.140000343322754,0.6399999856948853,1.2799999713897705,0,0.3199999928474426,0,0.3199999928474426,3.2100000381469727,17.6299991607666,30.1299991607666,12.710000038146973,0.9800000190734863,37.560001373291016,0.33000001311302185,0.550000011920929,0,0.14000000059604645,0,0.2800000011920929,2.9600000381469727,14.359999656677246,0,0,0,1.9700000286102295,0,0.6600000262260437,0,15.130000114440918,0,0.6600000262260437,0,4.610000133514404,0,0,0.6600000262260437,0
48357,Ochiltree County,10467,4062,0.5196968913078308,0,1,6.074411392211914,19.431987762451172,10.474337577819824,8.789920806884766,10.095182418823242,5.677785873413086,2.8300552368164063,7.059155464172363,28.29889678955078,10.5,16,799.405093883621,0,9.2954080684142,9.2954080684142,111.54489682097,669.269380925823,204.498977505112,427.588771147053,37.1816322736568,306.748466257669,55.7724484104852,250.976017847183,66545.84375,18.840133666992188,0.1571454107761383,0.17838409543037415,0.20074032247066498,50912.39557859728,25566.727678006926,0.17492417991161346,0.13230349123477936,0.14105109870433807,0.0032280152663588524,0.4873324930667877,0.0024454661179333925,0.0011445098789408803,0.6552345752716064,0.3259030878543854,0.0036536166444420815,3.5484604835510254,695.720458984375,0.2072521597146988,0.14213821291923523,0.1992945671081543,0.659051239490509,0.6349517703056335,77.01941680908203,-0.0786416232585907,0.5048420429229736,11.140692710876465,9.814445495605469,0.01052603404968977,5.695124626159668,3.5,3,18.7,7.1755725191,37.01647,27.88622,27.88622,10120.23,21.275395,35.109969,30.108085637,415.3,17.214428809734514,10.1,70.588235294,85,82.55086072,260.99925429,184.2598683952198,15.3,18.8,2.1638576154,68.277413675,30.5,28.9,41.7014178,8.2,57.689998626708984,15.380000114440918,0,3.8499999046325684,0,3.8499999046325684,0,0,0,0,0,19.229999542236328,31.639999389648438,16.239999771118164,0,28.43000030517578,0,2.369999885559082,0,0,0,0,0,21.31999969482422,0,0,0,0,0,0,0,0,0,0,0,6.670000076293945,0,0,0,0
48363,Palo Pinto County,28017,15214,0.41776469349861145,0,1,17.38094139099121,19.201417922973633,28.464859008789063,25.31399154663086,19.675355911254883,13.246332168579102,7.7889204025268555,9.744214057922363,13.480332374572754,12.5,13.800000190734863,2701.45216400911,0,32.0330296127563,24.9145785876993,117.45444191344,2527.05011389522,708.285876993166,1665.71753986333,153.046697038724,373.71867881549,42.7107061503417,331.007972665148,56892.875,25.48834800720215,0.11894139647483826,0.13524143397808075,0.06104448810219765,45559.52221550283,21016.963217245917,0.1362902969121933,0.15365520119667053,0.1883147656917572,0.02465227246284485,0.17733271420001984,0.003917243797332048,0.02384043298661709,0.825752317905426,0.13130469620227814,0.004654403775930405,2.54504656791687,690.6239013671875,0.3286948502063751,0.18156516551971436,0.26590219140052795,0.45197322964668274,0.5734002590179443,78.3608169555664,0.07703010737895966,0.21888227760791779,29.534875869750977,28.39491844177246,-0.0034309362526983023,13.143655776977539,3.6,3.3,17.3,7.7120822622,46.61336,17.79613,21.35535,11294.91,17.647889,34.682153,29.420308992,457.4,17.891008,11.8,83.852140078,514,71.626617375,211.80356117,60.87486,16.5,16.7,11.802052683,56.604176301,29.8,30.9,55.3090984,5.8,71.62000274658203,14.859999656677246,1.350000023841858,4.050000190734863,0,0,0,0,0,0,1.350000023841858,6.760000228881836,73.470001220703125,13.3100004196167,1.1799999475479126,4.889999866485596,0,0,0,0,0,0,2.759999990463257,4.380000114440918,0,0,0,1.8899999856948853,0,0,0,22.639999389648438,1.8899999856948853,1.8899999856948853,0,3.7699999809265137,0,0,0,0
48365,Panola County,23877,10920,0.4432012140750885,0,1,13.516690254211426,12.234197616577148,30.690834045410156,22.891151428222656,23.46611785888672,22.9726619720459,20.080322265625,19.5256404876709,13.314037322998047,8.199999809265137,11.300000190734863,3634.98674744415,4.20716058731962,33.6572846985569,16.8286423492785,298.708401699693,3281.5852581093,761.496066304851,2360.21708948631,159.872102318145,870.882241575161,126.214817619589,744.667423955572,58303.9453125,26.50795555114746,0.13423120975494385,0.11299563944339752,0.03006877191364765,50536.90473188771,21105.282192863026,0.12452033907175064,0.1415935903787613,0.20573635399341583,0.16721297800540924,0.08278702199459076,0.002161479089409113,0.17747534811496735,0.775971531867981,0.035133246332407,0.0017380992649123073,3.2898805141448975,629.08319091796875,0.37091293931007385,0.15896140038967133,0.24385295808315277,0.3108552396297455,0.5121514797210693,74.298126220703125,0.022836869582533836,0.2636997699737549,29.68007469177246,28.382911682128906,0.012646104209125042,14.917367935180664,3.2,3,14.9,7.7431539188,33.51487,4.20716,25.24296,10820.29,14.09699,25.469999,22.009081169,456.8,17.214428809734514,10.9,85.194805195,385,52.845528455,449.62531224,141.58576,15.6,17.2,8.114235331,27.244074634,32.3,29.5,42.2619048,6.2,70.37000274658203,12.350000381469727,2.4700000286102295,1.2300000190734863,0,0,0,0,0,0,1.2300000190734863,12.350000381469727,63.9900016784668,14.739999771118164,1.350000023841858,3.309999942779541,0,0,0,0,0,0,2.7899999618530273,13.8100004196167,0,0,0,0,0,10.529999732971191,0,33.33000183105469,0,17.540000915527344,0,0,0,5.260000228881836,0,0
48371,Pecos County,15590,5585,0.5021967887878418,0,1,4.500450134277344,5.335230350494385,7.057785987854004,2.634814739227295,4.380585193634033,2.6032626628875732,1.714971661567688,2.540865421295166,4.30033540725708,10.300000190734863,13.399999618530273,2460.20260492041,0,69.2128610079909,37.7524696407223,257.975209211603,2095.26206506009,585.163279431196,1428.30176807399,81.7970175548984,748.757314540993,132.133643742528,616.623670798465,53590.8671875,18.358097076416016,0.13104820251464844,0.11537408083677292,0.17039620876312256,50282.59070097376,20482.82604968756,0.20083317160606384,0.20545299351215363,0.2965628206729889,0.03540336713194847,0.6725994944572449,0.0035551965702325106,0.04014252498745918,0.3324052691459656,0.6134768128395081,0.004280196502804756,2.4845545291900635,689.28314208984375,0.3683376908302307,0.1215842217206955,0.23956766724586487,0.5933852791786194,0.4883987605571747,68.22850036621094,0.1278150975704193,0.7210292220115662,3.2551417350769043,3.5284502506256104,-0.005983044859021902,1.331486701965332,3.6,3,22.1,8.9908256881,50.96515,12.58416,25.16831,11455.23,16.337886,31.373778,26.378120474,371.5,17.214428809734514,12.5,78.468899522,209,83.99321267,428.96472245,39.27113,14.5,18,10.319133564,36.886567357,30.3,27.2,50.3430252,7.5,48.279998779296875,13.789999961853027,0,6.900000095367432,0,3.450000047683716,0,0,0,0,3.450000047683716,24.139999389648438,39.220001220703125,15.760000228881836,0,23.899999618530273,0,3.1500000953674316,0,0,0,0,7.360000133514404,10.609999656677246,0,0,0,0,0,0,0,7.139999866485596,0,0,0,0,0,0,0,0
48373,Polk County,45620,22683,0.41557303071022034,0,1,14.193254470825195,20.626827239990234,20.975204467773438,16.26712417602539,14.442682266235352,14.102781295776367,22.93642234802246,10.705756187438965,11.029213905334473,11.600000381469727,12.300000190734863,2682.34987738449,2.17018598493891,86.8074393975564,23.872045834328,219.18878447883,2350.31142168884,609.822261767834,1608.10781483973,132.381345081273,783.437140562946,125.870787126457,657.56635343649,57701.62890625,30.440839767456055,0.10353333503007889,0.10662869364023209,0.05603060498833656,41769.090260498095,19055.960593442353,0.22871139645576477,0.1764504611492157,0.20910385251045227,0.11807191371917725,0.13121792674064636,0.002643883228302002,0.13335782289505005,0.7468337416648865,0.09285764396190643,0.003287272062152624,3.7846670150756836,633.45068359375,0.4555264413356781,0.16609354317188263,0.27425163984298706,0.33257782459259033,0.4255755841732025,74.6924057006836,-0.007114453241229057,0.2770792543888092,42.96030807495117,38.91403579711914,-3.3215718576684594e-4,15.1642427444458,3.7,3.3,18.7,8.5745795423,52.41319,45.57391,34.72298,9568.24,15.960912,31.342132,26.754614184,548.5,18.905654,12.5,81.548821549,1485,72.267389341,243.12248116,187.55942,17.4,15.9,13.138116305,68.601501773,33.5,29.7,61.5616046,5.3,65.18000030517578,12.5,4.460000038146973,1.7899999618530273,0,0.8899999856948853,0,0,0,0,2.680000066757202,12.5,65.95999908447266,13.5,2.6600000858306885,4.380000114440918,0,0,0,0,0,0,5.409999847412109,8.09000015258789,0,0,0,2.740000009536743,0,1.3700000047683716,0,28.770000457763672,0,12.329999923706055,0,1.3700000047683716,0,0,0,0
48389,Reeves County,13775,4640,0.4953095614910126,0,1,4.094165802001953,7.902795791625977,13.581684112548828,9.691801071166992,0.9575792551040649,0.9447331428527832,0.9284188747406006,0.9058791399002075,4.471471786499023,10.5,12.399999618530273,1986.20112899854,6.96912676841592,41.8147606104955,27.8765070736637,306.6415778103,1602.89915673566,139.382535368318,1372.91797337794,90.5986479894069,313.610704578716,195.135549515646,118.475155063071,45471.21484375,19.081525802612305,0.080972820520401,0.06938402354717255,0.1925802230834961,43768.92381919756,19786.80192991366,0.27866533398628235,0.306450217962265,0.2848115563392639,0.049698904156684875,0.7424363493919373,0.006474504712969065,0.019228998571634293,0.28314337134361267,0.6888236403465271,0.003208733629435301,3.34857177734375,657.23724365234375,0.4512920677661896,0.1517743617296219,0.20683090388774872,0.5208523869514465,0.4080226421356201,76.98616027832031,-0.31678324937820435,0.8048320412635803,5.2299957275390625,4.984869480133057,0.031548354774713516,2.013375759124756,3.9,3.1,25.6,11.301636789,28.64304,6.96913,6.96913,10437.26,14.130772,31.145663,25.275564771,347.8,17.214428809734514,12.8,81.900452489,221,100.44874008,500.07247427,440.41451,16,18,13.070184176,65.834723935,29.5,28.7,61.8069815,7.1,47.369998931884766,21.049999237060547,5.260000228881836,10.529999732971191,0,5.260000228881836,0,0,0,0,5.260000228881836,5.260000228881836,38.7400016784668,5.46999979019165,2.4700000286102295,44.5,0,2.4700000286102295,0,0,0,0,5.769999980926514,0.5799999833106995,0,0,0,0,0,0,0,22.219999313354492,0,0,0,0,0,0,0,0
48401,Rusk County,53508,21191,0.42364954948425293,0,1,15.809662818908691,18.395973205566406,19.433156967163086,14.781411170959473,13.499662399291992,13.094938278198242,11.09570026397705,12.132854461669922,12.475494384765625,10.399999618530273,12.399999618530273,2538.80533353115,5.56348867830054,24.1084509393023,18.5449622610018,237.375516940823,2253.21291471172,524.822431986351,1524.39589785435,203.99458487102,259.629471654025,55.6348867830054,203.99458487102,62351.15625,24.33315658569336,0.12752892076969147,0.14639391005039215,0.062213215976953506,47950.95570973186,22456.582509336182,0.12740591168403625,0.14355580508708954,0.2000783085823059,0.1819051206111908,0.1426776647567749,0.00285455328412354,0.19493505358695984,0.711583137512207,0.08316744118928909,0.0022768904455006123,3.125648021697998,641.44952392578125,0.25303828716278076,0.19353680312633514,0.24349497258663177,0.359096884727478,0.5141076445579529,75.47835540771484,0.1333893984556198,0.33926495909690857,57.71482467651367,51.2669563293457,0.008005878888070583,24.67571258544922,3.5,3.1,17.2,8.1877499474,26.10869,24.10845,25.96295,11512.26,15.534586,29.879848,25.398736821,415.8,10.52169,11.2,81.705639615,727,63.382181066,286.89890053,244.9125,16.4,17.5,8.6613330418,39.308081755,35.4,26.7,54.2459174,5.9,67.9800033569336,9.550000190734863,8.989999771118164,2.809999942779541,0,1.1200000047683716,0,0,0,0,0.5600000023841858,8.989999771118164,70.589996337890625,7.190000057220459,7.150000095367432,7.320000171661377,0,0.9200000166893005,0,0,0,0,0,6.829999923706055,0,0.8299999833106995,0,0.8299999833106995,0,9.920000076293945,0,33.880001068115234,0.8299999833106995,6.610000133514404,0,0.8299999833106995,0,0.8299999833106995,0,0
